movie_id,movie_title,director_name,actor_1_name,actor_2_name,actor_3_name,genres,plot_keywords,num_critic_for_reviews,duration,director_facebook_likes,gross,num_voted_users,cast_total_facebook_likes,facenumber_in_poster,num_user_for_reviews,content_rating,budget,title_year,actor_2_facebook_likes,imdb_score,aspect_ratio,movie_facebook_likes
2316,Black Book,Paul Verhoeven,Greg Grunberg,Kim Dickens,Seth Gilliam,Action|Sci-Fi|War,alien|federation|future|military|planet,233,109,453,10499968,47502,1458,3,212,R,35000000,2014,206,5.7,1.85,10000
2317,Deep Rising,Paul Verhoeven,Michiel Huisman,Sebastian Koch,Joey Slotnick,Action|Horror|Sci-Fi|Thriller,experiment|research|scientist|suburb|surrealism,390,116,198,12134420,92237,20258,0,366,R,20000000,2010,1000,7.2,2.35,25000
2318,Ransom,Stephen Sommers,Djimon Hounsou,Jason Flemyng,Christian Berkel,Drama|Thriller|War,boat|escape|hiding|nazi|resistance,300,107,454,7757130,307639,173,1,513,R,15000000,2008,49,8,2.35,32000
2319,The Ninth Gate,Ron Howard,Lili Taylor,Delroy Lindo,Wes Studi,Action|Adventure|Horror|Sci-Fi,creature feature|hijacker|ocean|ship|shot in the leg,401,110,454,14989761,185845,4757,7,284,R,15000000,2012,906,7.2,2.35,52000
2320,Rush,Roman Polanski,Johnny Depp,Frank Langella,Rene Russo,Crime|Thriller,bounty|fbi|millionaire|money|ransom,100,97,710,16779636,9338,1805,2,167,R,28000000,2000,347,4.8,2.35,209
2321,The Pianist,Ron Howard,Chris Hemsworth,Olivia Wilde,Lena Olin,Mystery|Thriller,bare butt|gnosticism|lucifer|rare book|sex,66,109,200,336456,7116,41645,2,79,R,8000000,2003,18000,5.6,1.85,494
2322,Frost/Nixon,Roman Polanski,Emilia Fox,Frank Finlay,Alexandra Maria Lara,Action|Biography|Drama|Sport,1970s|female rear nudity|formula 1|rivalry|sex with a nurse,324,129,456,12802907,70886,2035,1,226,R,,2012,35,6.6,2.35,36000
2323,Carnage,Ron Howard,Toby Jones,Clint Howard,Ed Stoppard,Biography|Drama|War,ghetto|holocaust|jewish|piano|warsaw ghetto,362,129,456,166147885,220020,4585,0,1360,R,40000000,2015,935,4.1,2.35,101000
2324,Rosemary's Baby,Roman Polanski,Kate Winslet,Christoph Waltz,Oliver Platt,Drama,american president|political drama|scandal|u.s. president|washington post the newspaper,316,123,456,50921738,192930,20499,1,581,R,30000000,2007,1000,7.8,1.85,12000
2325,Never Back Down 2: The Beatdown,Roman Polanski,John Cassavetes,Mia Farrow,Julie Adams,Comedy|Drama,based on play|meeting|salesman|single set production|whiskey,205,98,456,1445366,29019,2032,1,75,R,,2009,548,7.2,2.35,10000
2326,Michael Clayton,Michael Jai White,Michael Jai White,Alex Meraz,Charles Grodin,Drama|Horror,devil worship|incubus|paranoia|raped by a demon|satanism,424,113,13000,102981571,270226,46355,9,741,R,80000000,2010,13000,6.5,2.35,57000
2327,The American,Tony Gilroy,Tom Wilkinson,Denis O'Hare,Jillian Murray,Action|Drama|Sport,bad cop|college|second part|sequel|wrestler,290,108,13000,32000000,422432,1885,2,1040,R,806947,1960,332,8.5,1.85,18000
2328,A Most Wanted Man,Anton Corbijn,Violante Placido,Thekla Reuten,Sydney Pollack,Crime|Drama|Mystery|Thriller,attorney|debt|fixer|law|law firm,148,127,13000,5887457,142416,56585,1,420,R,18000000,1994,13000,7.9,1.85,0
2329,Control,Anton Corbijn,Philip Seymour Hoffman,Nina Hoss,Filippo Timi,Crime|Drama|Thriller,ambush|assassin|priest|prostitute|sweden,110,116,13000,,30982,771,0,199,R,2000000,1972,146,7.5,1.85,0
2330,Hollywood Shuffle,Anton Corbijn,Sam Riley,Samantha Morton,Homayoun Ershadi,Crime|Drama|Thriller,intelligence|intelligence agency|secret service|surveillance camera|war on terror,543,96,201,54239856,125016,673,0,789,R,17000000,2013,150,6.5,2.35,70000
2331,A Good Day to Die Hard,Robert Townsend,Robert Townsend,Keenen Ivory Wayans,Alexandra Maria Lara,Biography|Drama|Music,band|employment agency|singer|stage fright|suicide,31,90,204,99147,1884,3207,3,28,R,2000000,1998,697,6.2,1.85,69
2332,Exorcist: The Beginning,John Moore,Bruce Willis,Cole Hauser,Helen Martin,Comedy,actor|african american|dream|two word title|written and directed by cast member,17,86,204,334041,1038,2322,3,21,R,500000,1997,529,6.5,1.85,51
2333,Die Hard 2,Renny Harlin,James D'Arcy,Alan Ford,Megalyn Echikunwoke,Action|Thriller,bomb|cia|courthouse|escape|russian,97,107,460,871527,14982,16090,2,128,R,25000000,2005,1000,6.5,2.35,507
2334,Cliffhanger,Renny Harlin,Bruce Willis,John Amos,Izabella Scorupco,Horror|Mystery|Thriller,archeologist|church|excavation|faith|relic,78,115,460,1554566,8624,699,1,180,R,,2002,150,6.6,1.66,824
2335,The Long Kiss Goodnight,Renny Harlin,Sylvester Stallone,Leon,Franco Nero,Action|Thriller,airport|fuel|plane|police|terrorist,226,96,460,3074838,56264,14372,2,166,R,11000000,2009,153,6.3,1.85,0
2336,Deep Blue Sea,Renny Harlin,Melina Kanakaredes,Craig Bierko,Janine Turner,Action|Adventure|Thriller,money|mountain|rocky mountains|snow|suitcase,120,112,460,4306697,26720,2820,0,196,R,5000000,1997,900,7.7,2.35,920
2337,The Adventures of Ford Fairlane,Renny Harlin,LL Cool J,Michael Rapaport,Yvonne Zima,Action|Crime|Drama|Mystery|Thriller,amnesia|chase|foot chase|strong female character|vomiting,53,103,460,5132222,14112,2990,1,83,R,2000000,1994,971,7.2,1.85,619
2338,Mindhunters,Renny Harlin,Lauren Holly,Gilbert Gottfried,Saffron Burrows,Action|Sci-Fi|Thriller,alzheimer's disease|experiment|human versus shark|research|underwater headquarters,120,106,973,,17813,500,1,101,R,750000,1970,90,8.1,1.66,0
2339,Wild,Renny Harlin,LL Cool J,Clifton Collins Jr.,David Patrick Kelly,Action|Adventure|Comedy|Crime|Music|Mystery,detective|groupie|murder|music industry|rock n roll,215,137,207,11284657,259379,927,3,407,R,2000000,2006,284,8.5,2.35,39000
2340,A Nightmare on Elm Street 4: The Dream Master,Jean-Marc Vallee,Michiel Huisman,Kevin Rankin,Eion Bailey,Crime|Horror|Mystery|Thriller,fbi|group|island|serial killer|training,196,113,719,119412921,240241,1441,0,391,R,65000000,1990,308,7.5,1.85,0
2341,5 Days of War,Renny Harlin,Tuesday Knight,Rodney Eastman,Gaby Hoffmann,Adventure|Biography|Drama,female protagonist|grief|hiking|loss of mother|mother daughter relationship,192,129,719,54700065,221521,2031,0,1049,R,105000000,1997,475,7.2,1.85,0
2342,Dallas Buyers Club,Renny Harlin,Richard Coyle,Kenneth Cranham,Brooke Bundy,Fantasy|Horror|Thriller,demon|dream|elm street|freddy krueger|nightmare,180,119,719,73209340,101834,2356,0,628,R,95000000,2000,624,5.7,1.85,0
2343,Prison,Jean-Marc Vallee,Matthew McConaughey,Jennifer Garner,Ana Imnadze,Action|Drama|War,cameraman|epic battle|journalist|south ossetia|street shootout,231,145,719,4398392,59507,2590,1,232,R,21000000,2006,380,7.8,2.35,0
2344,Conan the Barbarian,Renny Harlin,Viggo Mortensen,Lane Smith,Denis O'Hare,Biography|Drama,drugs|fda|gay community|hiv|homophobia,106,106,208,11146409,26551,6558,0,273,R,45000000,1998,1000,6,2.35,0
2345,Unfaithful,John Milius,William Smith,Mako,Hal Landon Jr.,Crime|Drama|Horror|Thriller,electric chair|haunting|prison|prisoner|revenge,79,139,2000,136448821,98989,3667,1,158,R,80000000,1996,848,6.6,1.85,1000
2346,9,Adrian Lyne,Olivier Martinez,Erik Per Sullivan,Sandahl Bergman,Adventure|Fantasy,actual animal killed|cult|evil sorcerer|gladiator|warlord,172,133,2000,18653746,137722,42344,1,638,R,38000000,1999,903,6.7,2.35,0
2347,Fatal Attraction,Adrian Lyne,David Margulies,Karen Young,Chad Lowe,Drama|Thriller,erotic thriller|infidelity|marital infidelity|unfaithfulness|wife's lover murdered by husband,393,123,2000,26903709,312629,37206,0,475,R,38000000,2013,10000,8.1,2.35,83000
2348,Flashdance,Adrian Lyne,Fred Gwynne,Lois Smith,Kim Chan,Drama|Romance,blindfolded woman|control|male dominance|sex game|sex in public,193,150,2000,32519322,497946,1075,0,761,R,35000000,2002,338,8.5,1.85,21000
2349,The Road,Adrian Lyne,Michael Nouri,Cynthia Rhodes,Anne Archer,Drama|Romance|Thriller,borderline personality disorder|killing a pet|madame butterfly|new york|new york city,302,122,2000,18593156,88682,6161,1,241,R,35000000,2008,1000,7.7,2.35,0
2350,Triple 9,John Hillcoat,Viggo Mortensen,Charlize Theron,Lee Ving,Drama|Music|Romance,ballet school|dance|dancer|overalls|steel worker,376,80,2000,,96480,25143,3,181,R,25000000,2011,11000,7.2,2.35,21000
2351,The Proposition,John Hillcoat,Kate Winslet,Norman Reedus,Robert Duvall,Adventure|Drama,apocalypse|boy|food|pistol|survival,215,136,2000,,140527,2997,0,447,R,2300000,1968,563,8,1.85,13000
2352,Down Terrace,John Hillcoat,Ray Winstone,Noah Taylor,Clifton Collins Jr.,Action|Crime|Drama|Thriller,betrayal|corrupt cop|heist|murder of a police officer|police detective,23,90,2000,,13599,3666,3,30,R,3000000,2011,606,5.8,1.85,6000
2353,Fortress,Ben Wheatley,Michael Smiley,Tony Way,Danny Huston,Crime|Drama|Western,aborigine|foreboding|gang|hideout|outlaw,299,119,209,49024969,133367,3284,0,363,R,25000000,2007,896,7.3,2.35,0
2354,Edmond,Stuart Gordon,Christopher Lambert,Kurtwood Smith,David Schaal,Comedy|Crime|Drama,black comedy,333,105,210,35596227,79461,1454,1,463,R,20000000,2010,191,6.3,2.35,10000
2355,Don Jon,Stuart Gordon,Joe Mantegna,Dule Hill,Clifton Collins Jr.,Action|Crime|Sci-Fi|Thriller,escape|future|population control|prison|prisoner,291,122,210,17237244,57210,22574,3,158,R,15000000,2014,164,6.8,2.35,13000
2356,Drinking Buddies,Joseph Gordon-Levitt,Joseph Gordon-Levitt,Scarlett Johansson,Jeffrey Combs,Drama|Thriller,bipolar disorder|sodomy|stabbing|street life|violence,183,122,210,871577,51353,2614,1,143,R,4500000,2007,631,7.7,2.35,13000
2357,Happy Christmas,Joe Swanberg,Olivia Wilde,Anna Kendrick,Tony Danza,Comedy|Drama|Romance,camera focus on female butt|cunnilingus|new jersey|oral sex|reference to facebook,21,81,467,5228617,2770,1431,1,32,R,100000,1987,322,7,1.85,471
2358,Law Abiding Citizen,Joe Swanberg,Anna Kendrick,Lena Dunham,Ti West,Comedy|Drama|Romance,brewery|co worker|male female friendship|u haul truck|woman wearing a string bikini,412,101,212,67344392,165618,15481,2,503,R,92000000,2013,787,5.3,1.85,66000
2359,The Negotiator,F. Gary Gray,Gerard Butler,Leslie Bibb,Mark Webber,Comedy|Drama,chicago illinois|drink|drinking|filmmaker|writer,167,125,212,41814863,28635,1970,0,308,R,50000000,2004,422,5.1,2,893
2360,A Man Apart,F. Gary Gray,Kevin Spacey,Michael Cudlitz,Michael Kelly,Crime|Drama|Thriller,attorney|deal|district attorney|investigation|justice,142,124,212,117541000,269858,16595,0,316,R,70000000,1990,982,7.1,2.35,0
2361,Straight Outta Compton,F. Gary Gray,Vin Diesel,Jeff Kober,Siobhan Fallon Hogan,Action|Crime|Drama|Mystery|Thriller,hostage|innocence|murder|negotiator|police,74,124,212,84049211,96096,15229,1,172,R,70000000,1993,730,6.4,2.35,0
2362,The Texas Chainsaw Massacre: The Beginning,F. Gary Gray,Aldis Hodge,Neil Brown Jr.,Larenz Tate,Action|Crime|Drama|Thriller,bust|dea|drug cartel|justice|tragic hero,94,121,212,33328051,60508,1531,2,285,R,65000000,1996,380,6.7,2.35,4000
2363,Set It Off,Jonathan Liebesman,Matt Bomer,Jordana Brewster,R. Marcos Taylor,Biography|Crime|Drama|History|Music,concert|gangsta rap|hip hop|nwa|rap music,199,105,212,73648142,99043,3697,1,643,R,60000000,1999,975,5.8,2.35,0
2364,Friday,F. Gary Gray,Vivica A. Fox,Jada Pinkett Smith,Lew Temple,Horror,cannibal|car accident|leatherface|psychopath|slaughterhouse,48,104,212,21413502,14429,2795,5,113,R,40000000,1990,560,6.3,2.35,2000
2365,About Schmidt,F. Gary Gray,Nia Long,John Witherspoon,Blair Underwood,Action|Crime|Drama|Romance|Thriller,bank|black comedy|main characters killed off|money|robbery,127,101,212,4476235,49405,4186,0,226,R,27000000,2004,968,6.4,2.35,2000
2366,The Descendants,Alexander Payne,Hope Davis,June Squibb,Tony Cox,Comedy|Drama,bully|drug dealer|first part|neighbor|neighborhood,349,115,212,37877959,86664,4896,1,252,R,15000000,2014,820,7.1,2.35,38000
2367,Sideways,Alexander Payne,Shailene Woodley,Nick Krause,Howard Hesseman,Comedy|Drama,highway travel|on the road|retirement|road movie|wedding,102,99,212,49369900,36108,450,0,260,R,7000000,1988,125,5.7,1.85,0
2368,Nebraska,Alexander Payne,Virginia Madsen,Patrick Gallagher,Beau Bridges,Comedy|Drama,boating accident|daughters|father daughter relationship|hospital|marriage,74,113,212,17149,12128,708,9,61,R,20000000,2011,111,5.6,2.35,0
2369,Election,Alexander Payne,Devin Ratray,Bruce Dern,M.C. Gainey,Adventure|Comedy|Drama|Romance,actor|california|teacher|wine|writer,471,117,212,27296514,326494,17738,0,340,R,5000000,2013,3000,8,2.35,65000
2370,Enemy at the Gates,Alexander Payne,Matthew Broderick,Chris Klein,Will Forte,Adventure|Comedy|Drama,aging|billings montana|lincoln nebraska|nebraska|pickup truck,68,102,212,354704,2705,11083,0,38,R,1300000,1987,633,5.9,1.85,314
2371,Quest for Fire,Jean-Jacques Annaud,Bob Hoskins,Gabriel Thomson,Molly Hagan,Comedy|Drama,female protagonist|high school|self destructiveness|student council president|student government,166,129,468,37567440,113065,2024,0,337,R,20000000,1982,691,6.9,2.35,0
2372,Go,Jean-Jacques Annaud,Rae Dawn Chong,Everett McGill,Clemens Schick,Drama|History|War,battle|german|russian|sniper|stalingrad,166,129,468,37567440,113068,2024,0,337,R,20000000,1982,691,6.9,2.35,0
2373,Swingers,Doug Liman,Sarah Polley,Jay Mohr,Gary Schwartz,Adventure|Drama|History,fire|prehistoric times|primitive|tribe|trio,152,124,213,52752475,63067,2583,0,533,R,50000000,2002,593,6.7,1.85,0
2374,Southland Tales,Doug Liman,Jon Favreau,Alex Desert,Scott Wolf,Comedy|Crime,drug deal|drugs|sex|sex on stairs|strip club,38,112,213,6734844,29591,711,0,118,R,17000000,1986,67,5.9,1.85,0
2375,Donnie Darko,Richard Kelly,Janeane Garofalo,Curtis Armstrong,Blake Lindsley,Comedy|Drama,actor|black panties|cult film|friend|upskirt,94,119,213,156645693,55101,1639,0,201,R,14000000,1987,276,6.9,1.85,3000
2376,The Funeral,Richard Kelly,Jake Gyllenhaal,Mary McDonnell,Chris Andrew Ciulla,Comedy|Mystery|Sci-Fi|Thriller,amnesia|boxer|conspiracy|police|porn star,51,95,213,94900000,35172,791,0,128,R,4000000,1983,174,6.1,1.85,0
2377,A Room for Romeo Brass,Abel Ferrara,Isabella Rossellini,Vincent Gallo,James Duval,Drama|Sci-Fi|Thriller,1980s|death|insanity|parallel universe|time travel,355,111,214,56692,177401,23566,2,504,R,25000000,2009,9000,7.3,2.35,32000
2378,24 7: Twenty Four Seven,Shane Meadows,Bob Hoskins,Paddy Considine,Gretchen Mol,Crime|Drama,1930s|madness|murder|new york city|violence,214,115,214,12626905,32567,27214,3,106,R,20000000,2016,12000,6.3,2.35,0
2379,Black Rock,Shane Meadows,Bob Hoskins,Annette Badland,Shane Meadows,Comedy|Drama,betrayal|family relationships|friendship|psychosis|stranger,168,104,214,1900725,43205,2129,1,232,R,2000000,2005,509,7.4,2.35,0
2380,The Hangover Part II,Katie Aselton,Katie Aselton,Anslem Richardson,Karl Collins,Comedy|Drama|Romance|Sport,fight|gang|hiking|wales|working class,53,93,214,9609,2646,365,4,22,R,,2009,95,6.5,,535
2381,Due Date,Todd Phillips,Bradley Cooper,Mason Lee,Jay Paulson,Horror|Thriller,bare breasts|female frontal nudity|hunter|island|weekend,58,95,216,6739141,23383,4755,0,68,R,8000000,1992,1000,5.9,1.85,1000
2382,The Hangover,Todd Phillips,Robert Downey Jr.,RZA,Mike Tyson,Comedy,hotel|male frontal nudity|pubic hair|thailand|wedding,79,82,216,131617,9971,5761,1,119,R,10000000,2005,922,6.3,1.85,661
2383,Old School,Todd Phillips,Bradley Cooper,Rob Riggle,Matt Walsh,Comedy|Drama,actor|aspiring actor|birth|misadventure|suitcase,364,90,23000,24475193,190494,44265,1,314,R,3000000,2013,19000,6.6,2.35,33000
2384,Road Trip,Todd Phillips,Will Ferrell,Leah Remini,Mike Epps,Comedy,drunkenness|female nudity|hangover|hedonism|morning after,155,90,217,342936,45928,20480,5,106,R,,2013,10000,6.1,2.35,0
2385,The Taking of Pelham 1 2 3,Todd Phillips,Ethan Suplee,Rachel Blanchard,Patrick Fischler,Comedy,college|fraternity|friend|house|party,65,82,217,30084,5507,11642,3,23,R,70000,2014,969,5.6,1.85,812
2386,Spy Game,Tony Scott,Denzel Washington,Ramon Rodriguez,Paulo Costanzo,Comedy,blonde|college|friend|highway travel|road trip,216,118,473,73343413,217480,22517,0,429,R,50000000,2009,1000,7.4,2.35,21000
2387,Enemy of the State,Tony Scott,Brad Pitt,Stephen Dillane,Michael Rispoli,Action|Crime|Thriller,hijack|hostage|ransom|subway|train,68,140,473,44484065,107227,20152,2,279,R,50000000,1998,822,7.3,2.35,3000
2388,Man on Fire,Tony Scott,Will Smith,Jake Busey,Catherine McCormack,Action|Crime|Thriller,china|cia|cold war|friendship|retirement,110,109,473,26183197,38348,16611,0,135,R,36000000,2003,919,6.1,2.35,0
2389,Crimson Tide,Tony Scott,Denzel Washington,Radha Mitchell,Lisa Bonet,Action|Crime|Drama|Mystery|Thriller,congressman|lawyer|nsa|on the run|surveillance,349,167,473,161029270,119928,2702,0,331,R,28000000,2015,427,7.9,2.35,76000
2390,The Fan,Tony Scott,Denzel Washington,Viggo Mortensen,Giancarlo Giannini,Action|Crime|Drama|Thriller,bodyguard|journalist|kidnapping|mexico|police corruption,196,83,473,39511038,56269,26402,0,366,R,16000000,2006,4000,5.9,1.85,0
2391,Domino,Tony Scott,Robert De Niro,Kurt Fuller,Ricky Schroder,Action|Drama|Thriller|War,alabama|mutiny|order|radio|submarine,29,123,473,36049108,10139,3661,4,70,R,9000000,1996,851,6.8,2.35,0
2392,Beverly Hills Cop II,Tony Scott,Ian Ziering,Mo'Nique,Ellen Barkin,Action|Drama|Sport|Thriller,baseball|fan|obsession|salesman|san francisco giants,20,97,473,27900000,74626,3455,1,157,R,3500000,1995,723,7.3,1.85,8000
2393,True Romance,Tony Scott,Dean Stockwell,Judge Reinhold,Edgar Ramirez,Action|Biography|Crime|Drama|Thriller,bounty hunter|fbi|female bounty hunter|female nudity|reality show,217,125,729,65010106,107557,1556,1,612,R,30000000,2002,344,7.2,1.85,0
2394,Trees Lounge,Tony Scott,Brad Pitt,Gary Oldman,Ronny Cox,Action|Comedy|Crime|Thriller,detective|police|police chief|robbery|tall woman,549,115,729,82624961,205284,9578,0,439,R,20000000,2011,727,7.3,2.35,22000
2395,Lonesome Jim,Steve Buscemi,Steve Buscemi,Debi Mazar,Michael Rapaport,Action|Crime|Drama|Romance|Thriller,aspiring actor|cocaine|drugs|pimp|suitcase full of money,285,126,729,71502303,149966,2170,0,835,R,12000000,2004,306,7.5,1.85,0
2396,Three Kings,Steve Buscemi,Kevin Corrigan,Seymour Cassel,Carol Kane,Comedy|Drama,alcoholic drink|bar|drink|drinking|drunk,433,115,729,17613460,91082,3798,0,274,R,12000000,2013,844,7.8,2.35,28000
2397,American Hustle,David O. Russell,Judy Greer,Jamie Kennedy,Mary Kay Place,Comedy|Drama,bail|coma|dart board|indiana|ladder factory,175,103,729,14879556,73640,3516,0,441,R,8000000,1999,841,7.3,2.35,0
2398,I Heart Huckabees,David O. Russell,Jennifer Lawrence,Christian Bale,Mykelti Williamson,Action|Adventure|Comedy|Drama|War,gold|gulf war|iraq|kuwait|map,187,131,218,51396781,188887,5103,1,662,R,68000000,2001,35,7.6,2.35,0
2399,Silver Linings Playbook,David O. Russell,Naomi Watts,Lily Tomlin,Bradley Cooper,Crime|Drama,based on true story|con artist|drunk wife|fbi investigation|scam,62,100,218,,16281,931,0,96,R,12500000,1981,201,7.4,2.35,0
2400,The Fighter,David O. Russell,Jennifer Lawrence,Robert De Niro,Isabelle Huppert,Comedy,coincidence|cult film|overalls|suburb|vomiting,137,102,218,16842303,59474,2475,3,418,R,6500000,1999,563,7.3,2.35,0
2401,Flirting with Disaster,David O. Russell,Christian Bale,Jack McGee,Bradley Cooper,Comedy|Drama|Romance,adulterous wife|bipolar disorder|obsessive compulsive personality disorder|unhappy marriage|widow,77,96,218,4505922,63951,4230,0,252,R,200000,1996,135,7.4,1.85,0
2402,Instinct,David O. Russell,Lily Tomlin,Mary Tyler Moore,Melissa McMeekin,Biography|Drama|Sport,boxer|boxing|boxing match|crack cocaine|lowell massachusetts,173,160,219,273420,32671,2340,6,238,R,17000000,2006,876,5.5,2.35,0
2403,Tales from the Crypt: Demon Knight,Jon Turteltaub,Anthony Hopkins,Maura Tierney,David Patrick Kelly,Comedy,adoption|armpit fetish|mistaken identity|new mexico|overalls,283,133,219,727883,580999,17040,1,2110,R,4500000,2001,933,8.1,2.35,33000
2404,The Return of the Living Dead,Ernest R. Dickerson,CCH Pounder,Jada Pinkett Smith,John Ashton,Drama|Thriller,africa|anthropologist|murder|poacher|psychiatrist,48,99,220,1227324,6921,3337,3,48,R,12500000,1996,787,6.6,1.85,344
2405,Lord of War,Dan O'Bannon,Linnea Quigley,Clu Gulager,Gary Farmer,Action|Fantasy|Horror|Thriller,blood|blood of christ|demon|key|loud sex,29,90,222,18434,4471,6111,2,47,R,,1999,680,7.7,1.85,484
2406,Good Kill,Andrew Niccol,Nicolas Cage,Jeremy Crutchley,Beverly Randolph,Comedy|Horror|Sci-Fi,crematorium|female frontal nudity|naked dead woman|paramedic|poison gas,44,96,222,,2081,5535,2,21,R,,1997,497,7.1,1.85,224
2407,Ex Machina,Andrew Niccol,Bruce Greenwood,Zoe Kravitz,Jared Burke,Crime|Drama|Thriller,1980s|arms dealer|immorality|ukrainian|warlord,95,83,224,,6531,344,1,47,R,,2012,59,4.7,1.85,0
